Italy.Soil.It.Sw11.1.ITS1o	Italy.Soil.Sw.It41.3.ITS1o	Italy.Soil.It.Sw47.2.ITS1o	Italy.Root.Sw.Sw47.1.ITS1o	Italy.Root.Sw.It32.1.ITS1o	Italy.Root.Sw.It15.1.ITS1o	Italy.Soil.Sw.Sw47.1.ITS1o	Italy.Soil.Sw.It15.3.ITS1o	Italy.Soil.Sw.It41.1.ITS1o	Italy.Soil.Sw.It24.1.ITS1o	Italy.Root.Sw.Sw47.3.ITS1o	Italy.Soil.It.Sw43.1.ITS1o	Italy.Soil.Sw.It41.2.ITS1o	Italy.Root.Sw.It32.3.ITS1o	Italy.Soil.It.It15.2.ITS1o	Italy.Soil.Sw.It32.3.ITS1o	Italy.Soil.Sw.Sw7.2.ITS1o	Italy.Soil.It.It32.3.ITS1o	Italy.Root.Sw.Sw11.3.ITS1o	Italy.Soil.It.Sw47.1.ITS1o	Italy.Root.Sw.It24.1.ITS1o	Italy.Soil.It.It41.2.ITS1o	Italy.Soil.Sw.Sw47.2.ITS1o	Italy.Soil.Sw.It24.3.ITS1o	Italy.Root.Sw.It24.3.ITS1o	Italy.Soil.It.It41.3.ITS1o	Italy.Root.Sw.It32.2.ITS1o	Italy.Root.Sw.Sw11.1.ITS1o	Italy.Soil.Sw.Sw47.3.ITS1o	Italy.Soil.Sw.It15.1.ITS1o	Italy.Soil.It.It32.1.ITS1o	Italy.Soil.Sw.It32.2.ITS1o	Italy.Root.Sw.Sw43.2.ITS1o	Italy.Soil.Sw.It24.2.ITS1o	Italy.Soil.It.It24.1.ITS1o	Italy.Root.Sw.It41.3.ITS1o	Italy.Root.Sw.It15.2.ITS1o	Italy.Soil.It.It24.2.ITS1o	Italy.Soil.It.Sw11.2.ITS1o	Italy.Soil.Sw.It15.2.ITS1o	Italy.Root.Sw.It41.1.ITS1o	Italy.Root.Sw.It15.3.ITS1o	Italy.Root.Sw.It41.2.ITS1o	Italy.Soil.It.It15.3.ITS1o	Italy.Soil.It.Sw7.2.ITS1o	Italy.Soil.It.It15.1.ITS1o	Italy.Soil.Sw.Sw11.2.ITS1o	Italy.Soil.Sw.Sw11.1.ITS1o	Italy.Root.Sw.It24.2.ITS1o	Italy.Soil.It.Sw7.1.ITS1o	Italy.Soil.It.It32.2.ITS1o	Italy.Soil.It.Sw47.3.ITS1o	Italy.Soil.Sw.Sw7.1.ITS1o	Italy.Soil.It.Sw43.2.ITS1o	Italy.Soil.Sw.Sw43.1.ITS1o	Italy.Root.Sw.Sw7.2.ITS1o	Italy.Root.Sw.Sw7.1.ITS1o	Italy.Soil.It.It24.3.ITS1o	Italy.Soil.It.It41.1.ITS1o	Italy.Soil.Sw.It32.1.ITS1o	Italy.Soil.Sw.Sw7.3.ITS1o	Italy.Root.Sw.Sw43.3.ITS1o	Italy.Root.Sw.Sw7.3.ITS1o	Italy.Soil.It.Sw7.3.ITS1o	Italy.Root.Sw.Sw47.2.ITS1o	Italy.Root.Sw.Sw43.1.ITS1o	Italy.Soil.Sw.Sw11.3.ITS1o	Italy.Soil.Sw.Sw43.2.ITS1o	Italy.Soil.It.Sw43.3.ITS1o	Italy.Soil.Sw.Sw43.3.ITS1o	Italy.Soil.It.Sw11.3.ITS1o	Italy.Root.Sw.Sw11.2.ITS1o	Sweden.Root.It.Sw.4.ITS1o	Sweden.Root.It.Sw.3.ITS1o	Sweden.Root.It.Sw.5.ITS1o	Italy.Root.It.Sw11.3.ITS1o	Italy.Root.It.It24.1.ITS1o	Italy.Root.It.It24.3.ITS1o	Italy.Root.It.It32.2.ITS1o	Italy.Root.It.It15.3.ITS1o	Italy.Root.It.Sw7.1.ITS1o	Sweden.Root.It.Sw.2.ITS1o	Italy.Root.It.Sw43.1.ITS1o	Italy.Root.It.Sw47.1.ITS1o	Italy.Root.It.Sw11.2.ITS1o	Italy.Root.It.Sw7.2.ITS1o	Italy.Root.It.It15.1.ITS1o	Sweden.Root.Sw.Sw.6.ITS1o	Italy.Root.It.Sw7.3.ITS1o	Sweden.DP.Soil.It.It.2.ITS1o	Sweden.Soil.It.Sw.2.ITS1o	Italy.Root.It.Sw11.1.ITS1o	Italy.Root.It.Sw47.3.ITS1o	Italy.Root.It.It41.3.ITS1o	Sweden.Root.It.Sw.1.ITS1o	Sweden.Soil.Sw.Sw.3.ITS1o	Italy.Root.It.Sw43.3.ITS1o	Italy.Root.It.It32.1.ITS1o	Italy.Root.It.It41.1.ITS1o	Italy.Root.It.It41.2.ITS1o	Sweden.Soil.It.Sw.1.ITS1o	Italy.Root.It.It15.2.ITS1o	Italy.Soil.Unplanted.Swe2.ITS1o	Italy.Root.It.It24.2.ITS1o	Italy.Soil.Unplanted.Ita.2.ITS1o	Sweden.Root.Sw.Sw.4.ITS1o	Sweden.Root.Sw.Sw.5.ITS1o	Sweden.Root.Sw.Sw.3.ITS1o	Sweden.Root.Sw.Sw.1.ITS1o	Sweden.DP.Soil.It.Sw.3.ITS1o	Sweden.Root.It.Sw.6.ITS1o	Sweden.DP.Soil.Sw.Sw.1.ITS1o	Sweden.Soil.Sw.Sw.2.ITS1o	Sweden.DP.Soil.Sw.Sw.2.ITS1o	Sweden.Soil.It.Sw.4.ITS1o	Sweden.DP.Soil.It.Sw.1.ITS1o	Sweden.DP.Soil.Sw.It.2.ITS1o	Sweden.Soil.It.Sw.6.ITS1o	Italy.Soil.Unplanted.Swe3.ITS1o	Italy.Soil.Unplanted.Ita.1.ITS1o	Sweden.Soil.It.Sw.5.ITS1o	Sweden.Soil.It.Sw.3.ITS1o	Sweden.Soil.Unplanted.It.2.ITS1o	Sweden.Root.Sw.Sw.2.ITS1o	Italy.Root.It.It32.3.ITS1o	Italy.Soil.Unplanted.Swe1.ITS1o	Sweden.DP.Soil.Sw.It.1.ITS1o	Sweden.Soil.Sw.Sw.1.ITS1o	Italy.Root.It.Sw47.2.ITS1o	Sweden.Soil.Unplanted.Sw.3.ITS1o	Sweden.Soil.Sw.Sw.5.ITS1o	Sweden.Soil.Sw.Sw.4.ITS1o	Sweden.DP.Soil.Sw.It.3.ITS1o	Sweden.DP.Soil.Sw.Sw.3.ITS1o	Sweden.Soil.Unplanted.It.1.ITS1o	Sweden.Soil.Sw.Sw.6.ITS1o	Sweden.DP.Soil.It.It.3.ITS1o	Italy.Soil.Unplanted.Ita.3.ITS1o	Sweden.Soil.Unplanted.Sw.2.ITS1o	Sweden.Soil.Unplanted.Sw.1.ITS1o	Italy.Root.It.Sw43.2.ITS1o	Sweden.DP.Soil.It.Sw.2.ITS1o	Sweden.Soil.Unplanted.It.3.ITS1o	Sweden.DP.Soil.It.It.1.ITS1o
OTU_356	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_73	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_40	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_105	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	11	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0
OTU_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_81	0	0	52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	46	0	0	0	4	6	0	0	0	0	0	0	0	769	0	0	0	3	0	0	0	1	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	166	0	0	0	0	9	0	0	0	0	0	1088	0	5	0	0	0	0	32	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	612	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_265	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_187	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_75	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_62	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_15	0	0	0	0	0	0	1	1	0	0	0	0	96	0	0	0	10	0	0	0	0	56	23	0	0	0	0	0	0	0	17	0	38	0	0	0	0	0	6	0	0	0	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	74	0	0	0	0	2527	0	0	0	41	0	0	387	4	490	0	0	0	0	0	0	0	2	0	4	0	0	6	0	0	0	0	0	4	0	3	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	32	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_23	0	0	0	0	0	0	0	0	0	0	0	2567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_36	0	0	0	0	1	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_70	0	20	8	0	1	0	6	16	19	9	0	2	52	0	8	14	9	3	1	7	2	3	23	1	1	6	2	0	3	43	7	2	0	4	1	3	0	2	3	14	6	0	4	6	1	5	15	7	1	2	3	5	14	1	0	0	4	3	18	2	31	0	0	6	6	0	22	17	12	22	1	0	2	0	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	3	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	4	1	0	0	0	0	0
OTU_42	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12132	19061	1981	2	3	0	0	0	0	953	1	0	0	1	0	1	0	39	5682	1	0	1	116	0	1	12	0	0	0	0	0	0	0	1	1	1	0	0	895	1	1	0	380	112	0	0	0	0	664	1126	0	0	0	0	0	0	0	0	0	1	1	0	17	0	0	0	0	1	1	2	43	0
OTU_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_48	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU_49	0	13	54	0	0	21	1	0	0	0	0	26	5	3	56	30	1	0	0	21	0	2	0	76	2	4	8	0	0	2	0	0	0	4	21	4	4	15	0	0	98	15	19	19	15	5	0	0	13	0	49	142	48	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	7	5	0	0	1	0	3	0	0	0	0	3	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
OTU_123	2	0	2	0	0	0	0	0	1	0	0	4	1	0	11	0	0	40	2	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	2	0	1	0	1	6	13	3	3	1	3	0	3	0	5	0	1	0	0	4	16	1	3	0	0	10	1	2	0	0	8	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_176	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_156	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	3
OTU_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_119	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_377	0	0	0	0	42	0	0	0	0	0	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_211	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_346	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
